LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
14.0,ZHO,24,Alfa Romeo,10.0,0 days 00:01:59.834000,False,0 days 00:00:32.470000,0 days 00:00:51.949000,0 days 00:00:35.415000,MEDIUM,0 days 01:32:32.252000,0 days 01:32:55.993000,0 days 00:00:23.741000,14.0,18.0,Finished,2022,GP Belgica,historica
15.0,ZHO,24,Alfa Romeo,17.0,0 days 00:02:09.502000,False,0 days 00:00:47.731000,0 days 00:00:50.891000,0 days 00:00:30.880000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
16.0,ZHO,24,Alfa Romeo,15.0,0 days 00:01:52.748000,True,0 days 00:00:31.709000,0 days 00:00:50.544000,0 days 00:00:30.495000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
17.0,ZHO,24,Alfa Romeo,15.0,0 days 00:01:52.917000,False,0 days 00:00:32.153000,0 days 00:00:50.391000,0 days 00:00:30.373000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
18.0,ZHO,24,Alfa Romeo,15.0,0 days 00:01:54.301000,False,0 days 00:00:32.271000,0 days 00:00:51.525000,0 days 00:00:30.505000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
19.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:54.712000,False,0 days 00:00:32.042000,0 days 00:00:52.029000,0 days 00:00:30.641000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
20.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:55.454000,False,0 days 00:00:31.761000,0 days 00:00:52.920000,0 days 00:00:30.773000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
21.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:55.964000,False,0 days 00:00:31.997000,0 days 00:00:53.191000,0 days 00:00:30.776000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
22.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:55.375000,False,0 days 00:00:31.939000,0 days 00:00:52.653000,0 days 00:00:30.783000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
23.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.831000,False,0 days 00:00:31.891000,0 days 00:00:52.251000,0 days 00:00:30.689000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
24.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:55.243000,False,0 days 00:00:31.766000,0 days 00:00:52.596000,0 days 00:00:30.881000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
25.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:56.121000,False,0 days 00:00:32.139000,0 days 00:00:52.828000,0 days 00:00:31.154000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
26.0,ZHO,24,Alfa Romeo,10.0,0 days 00:01:56.283000,False,0 days 00:00:31.903000,0 days 00:00:52.944000,0 days 00:00:31.436000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
27.0,ZHO,24,Alfa Romeo,11.0,0 days 00:01:56.725000,False,0 days 00:00:32.502000,0 days 00:00:52.952000,0 days 00:00:31.271000,MEDIUM,,,,14.0,18.0,Finished,2022,GP Belgica,historica
28.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:59.296000,False,0 days 00:00:32.369000,0 days 00:00:51.651000,0 days 00:00:35.276000,MEDIUM,0 days 01:59:41.684000,0 days 02:00:05.070000,0 days 00:00:23.386000,14.0,18.0,Finished,2022,GP Belgica,historica
29.0,ZHO,24,Alfa Romeo,16.0,0 days 00:02:08.058000,False,0 days 00:00:46.980000,0 days 00:00:50.529000,0 days 00:00:30.549000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
30.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:52.317000,True,0 days 00:00:31.771000,0 days 00:00:50.030000,0 days 00:00:30.516000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
31.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:53.345000,False,0 days 00:00:32.125000,0 days 00:00:50.721000,0 days 00:00:30.499000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
32.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:52.375000,False,0 days 00:00:31.877000,0 days 00:00:50.186000,0 days 00:00:30.312000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
33.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:52.937000,False,0 days 00:00:31.837000,0 days 00:00:50.641000,0 days 00:00:30.459000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
34.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:53.614000,False,0 days 00:00:31.550000,0 days 00:00:51.552000,0 days 00:00:30.512000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
35.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.219000,False,0 days 00:00:31.671000,0 days 00:00:51.881000,0 days 00:00:30.667000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
36.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.370000,False,0 days 00:00:31.643000,0 days 00:00:52.014000,0 days 00:00:30.713000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
37.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.440000,False,0 days 00:00:31.387000,0 days 00:00:52.336000,0 days 00:00:30.717000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
38.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.485000,False,0 days 00:00:31.844000,0 days 00:00:51.869000,0 days 00:00:30.772000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
39.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.321000,False,0 days 00:00:31.761000,0 days 00:00:51.751000,0 days 00:00:30.809000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
40.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.164000,False,0 days 00:00:31.742000,0 days 00:00:51.725000,0 days 00:00:30.697000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
41.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:54.997000,False,0 days 00:00:31.763000,0 days 00:00:52.002000,0 days 00:00:31.232000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
42.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.554000,False,0 days 00:00:31.929000,0 days 00:00:51.686000,0 days 00:00:30.939000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
43.0,ZHO,24,Alfa Romeo,13.0,0 days 00:01:54.843000,False,0 days 00:00:32.308000,0 days 00:00:51.612000,0 days 00:00:30.923000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
44.0,ZHO,24,Alfa Romeo,14.0,0 days 00:01:55.387000,False,0 days 00:00:32.116000,0 days 00:00:52.556000,0 days 00:00:30.715000,SOFT,,,,14.0,18.0,Finished,2022,GP Belgica,historica
1.0,RIC,3,McLaren,7.0,0 days 00:02:01.872000,False,,0 days 00:00:55.258000,0 days 00:00:30.569000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
2.0,RIC,3,McLaren,6.0,0 days 00:02:18.591000,True,0 days 00:00:32.539000,0 days 00:01:02.063000,0 days 00:00:43.989000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
3.0,RIC,3,McLaren,6.0,,False,0 days 00:00:47.115000,0 days 00:01:22.948000,0 days 00:00:53.921000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
4.0,RIC,3,McLaren,6.0,,False,0 days 00:00:48.881000,0 days 00:01:18.769000,0 days 00:00:50.453000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
5.0,RIC,3,McLaren,7.0,0 days 00:01:55.095000,True,0 days 00:00:32.155000,0 days 00:00:51.813000,0 days 00:00:31.127000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
6.0,RIC,3,McLaren,8.0,0 days 00:01:56.283000,False,0 days 00:00:32.557000,0 days 00:00:52.738000,0 days 00:00:30.988000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
7.0,RIC,3,McLaren,8.0,0 days 00:01:54.400000,True,0 days 00:00:32.438000,0 days 00:00:51.009000,0 days 00:00:30.953000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
8.0,RIC,3,McLaren,8.0,0 days 00:01:55.551000,False,0 days 00:00:32.296000,0 days 00:00:52.037000,0 days 00:00:31.218000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
9.0,RIC,3,McLaren,8.0,0 days 00:01:55.868000,False,0 days 00:00:32.348000,0 days 00:00:52.330000,0 days 00:00:31.190000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
10.0,RIC,3,McLaren,7.0,0 days 00:01:56.847000,False,0 days 00:00:32.297000,0 days 00:00:53.287000,0 days 00:00:31.263000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
11.0,RIC,3,McLaren,7.0,0 days 00:01:55.718000,False,0 days 00:00:32.734000,0 days 00:00:51.705000,0 days 00:00:31.279000,MEDIUM,,,,15.0,7.0,Finished,2022,GP Belgica,historica
12.0,RIC,3,McLaren,8.0,0 days 00:02:00.518000,False,0 days 00:00:32.744000,0 days 00:00:52.308000,0 days 00:00:35.466000,MEDIUM,0 days 01:28:33.798000,0 days 01:28:56.880000,0 days 00:00:23.082000,15.0,7.0,Finished,2022,GP Belgica,historica
13.0,RIC,3,McLaren,15.0,0 days 00:02:08.049000,False,0 days 00:00:46.847000,0 days 00:00:50.441000,0 days 00:00:30.761000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
14.0,RIC,3,McLaren,13.0,0 days 00:01:55.509000,False,0 days 00:00:32.249000,0 days 00:00:52.414000,0 days 00:00:30.846000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
15.0,RIC,3,McLaren,12.0,0 days 00:01:56.459000,False,0 days 00:00:32.117000,0 days 00:00:52.527000,0 days 00:00:31.815000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
16.0,RIC,3,McLaren,11.0,0 days 00:01:54.234000,True,0 days 00:00:31.932000,0 days 00:00:51.547000,0 days 00:00:30.755000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
17.0,RIC,3,McLaren,11.0,0 days 00:01:54.129000,True,0 days 00:00:32.523000,0 days 00:00:50.795000,0 days 00:00:30.811000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
18.0,RIC,3,McLaren,11.0,0 days 00:01:54.571000,False,0 days 00:00:32.605000,0 days 00:00:51.241000,0 days 00:00:30.725000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
19.0,RIC,3,McLaren,10.0,0 days 00:01:55.316000,False,0 days 00:00:32.477000,0 days 00:00:51.813000,0 days 00:00:31.026000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
20.0,RIC,3,McLaren,10.0,0 days 00:01:55.541000,False,0 days 00:00:32.087000,0 days 00:00:52.324000,0 days 00:00:31.130000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
21.0,RIC,3,McLaren,10.0,0 days 00:01:55.879000,False,0 days 00:00:32.516000,0 days 00:00:52.312000,0 days 00:00:31.051000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
22.0,RIC,3,McLaren,10.0,0 days 00:01:55.600000,False,0 days 00:00:32.301000,0 days 00:00:52.186000,0 days 00:00:31.113000,HARD,,,,15.0,7.0,Finished,2022,GP Belgica,historica
